SERIAL	CLIENTE	EQUIPAMENTO	ORDEM DE SERVIÇO	FLUXO	GARANTIA	DT RECEBIMENTO
5020211046798672	POINTTECH SOLUTIONS	Tricore-V	1801532024	VAREJO	N	2024-05-22
2100231085695884	INFINITE PAY	PX-2100	1800742024	CONTRATO	N	2024-05-22
7100181047703019	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-22
2100221043828374	CIELO	PX-2100	1800252024	CONTRATO	N	2024-05-22
7100231048886126	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
5020181051638765	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-22
2100201088462342	GETNET	PX-2100	1800392024	CONTRATO	N	2024-05-22
2100181053789142	CARTÃOFÁCIL SOLUTIONS	PX-2100	1801372024	VAREJO	S	2024-05-22
2100201077090364	SECURESWIPE SOLUTIONS	PX-2100	1800792024	VAREJO	S	2024-05-22
1020241001310354	INFINITE PAY	EPOS-X	1800632024	CONTRATO	S	2024-05-22
5020241012308104	REDECARD	Tricore-V	1800572024	CONTRATO	N	2024-05-22
5020241082544853	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-22
5020211023702645	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
5020241033065953	SUM UP	Tricore-V	1800472024	CONTRATO	S	2024-05-22
1020201032125230	INFINITE PAY	EPOS-X	1800632024	CONTRATO	N	2024-05-22
5020241078084389	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-22
2100241036140401	CARTÃOMASTER TECH	PX-2100	1801572024	VAREJO	N	2024-05-22
5020191030585637	STONE	Tricore-V	1800432024	CONTRATO	S	2024-05-22
5020211006684745	SECUREPOINT SOLUTIONS	Tricore-V	1800752024	VAREJO	N	2024-05-22
7100221033698389	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-22
5020181086967340	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
7100231031306760	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
2100211017252377	STONE	PX-2100	1800212024	CONTRATO	N	2024-05-22
7100191045874566	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-22
3450201056838408	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-22
5020201071628864	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
1020211021841792	SECURESWIPE SOLUTIONS	EPOS-X	1800952024	VAREJO	N	2024-05-22
2100211089705425	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-22
2100181083388261	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-22
2100231046281840	PAG SEGURO	PX-2100	1800852024	CONTRATO	S	2024-05-22
7100241053324282	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-22
5020191030020251	POINTTECH SOLUTIONS	Tricore-V	1801532024	VAREJO	N	2024-05-22
2100231064426177	GETNET	PX-2100	1800392024	CONTRATO	S	2024-05-22
2100201064032952	STONE	PX-2100	1800212024	CONTRATO	N	2024-05-22
7100181022076731	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
1020191063952530	STONE	EPOS-X	1800272024	CONTRATO	N	2024-05-22
1020191040760449	STONE	EPOS-X	1800272024	CONTRATO	S	2024-05-22
2100181042699084	CIELO	PX-2100	1800252024	CONTRATO	S	2024-05-22
7100181042351276	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-22
3450191039886765	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-22
5020181059105656	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-22
1020181079493782	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-22
7100241042161567	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-22
1020231006333429	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-22
1020221029353390	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-22
2100181059505066	CIELO	PX-2100	1800252024	CONTRATO	N	2024-05-22
1020221062659425	GETNET	EPOS-X	1800522024	CONTRATO	S	2024-05-22
3450231051805533	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
7100231023166857	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-22
3450231056282081	CARDHUB TECH	Chipset-Verifier 3.0	1800862024	VAREJO	S	2024-05-22
3450241059499909	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	N	2024-05-22
2100241021090563	SWIPEMASTER TECH	PX-2100	1801402024	VAREJO	N	2024-05-22
7100221034169406	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
2100181064578086	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-22
5020201014296440	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-22
1020221014458137	INFINITE PAY	EPOS-X	1800632024	CONTRATO	S	2024-05-22
7100211051129311	SWIFTSWIPE TECH	Mag-Scan 7	1801362024	VAREJO	N	2024-05-22
7100241065582100	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-22
7100191015389082	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-22
7100231036355818	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-22
2100221060504617	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-22
3450241077538617	POINTEXPERT SOLUTIONS	Chipset-Verifier 3.0	1801212024	VAREJO	N	2024-05-22
3450211046658972	EASYPAY SOLUTIONS	Chipset-Verifier 3.0	1800722024	VAREJO	N	2024-05-22
7100211086723096	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-22
7100241024646274	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-22
2100201084989595	MERCADO PAGO	PX-2100	1800402024	CONTRATO	S	2024-05-22
1020181046639439	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	S	2024-05-22
1020231037613973	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-22
7100221054728431	REDECARD	Mag-Scan 7	1800382024	CONTRATO	S	2024-05-22
5020211040354620	PAYMASTER TECH	Tricore-V	1800822024	VAREJO	N	2024-05-22
3450181032856541	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-22
2100231045517986	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-22
1020181028192594	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-22
1020191071867240	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-22
1020221075296434	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-22
2100201058041704	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-22
7100221084734130	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
2100241083259845	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-22
5020201077477006	EASYPAY SOLUTIONS	Tricore-V	1801632024	VAREJO	N	2024-05-22
3450211053445140	GETNET	Chipset-Verifier 3.0	1800412024	CONTRATO	N	2024-05-22
7100211063661182	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
1020241023884263	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-22
5020201042732152	SECUREPOINT SOLUTIONS	Tricore-V	1800752024	VAREJO	N	2024-05-22
2100241032200953	INFINITE PAY	PX-2100	1800742024	CONTRATO	S	2024-05-22
2100191028754329	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-22
5020181060282845	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-22
3450221050287487	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-22
2100211017072218	CIELO	PX-2100	1800252024	CONTRATO	N	2024-05-22
3450221045010656	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
1020181068530598	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-22
5020241024233025	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
3450191043036042	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	N	2024-05-22
7100191035229108	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-22
3450231026870616	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	N	2024-05-22
5020221089038562	SECUREPAY SOLUTIONS	Tricore-V	1801252024	VAREJO	S	2024-05-22
3450181063509749	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-22
7100211056316104	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-22
7100241029926744	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-22
7100241060926495	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-22
7100191044942445	CIELO	Mag-Scan 7	1800622024	CONTRATO	S	2024-05-22
2100241008581284	CARDEASE TECH	PX-2100	1801242024	VAREJO	N	2024-05-22
3450221088717856	CARDTECH SOLUTIONS	Chipset-Verifier 3.0	1801112024	VAREJO	N	2024-05-22
2100221039262543	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-22
3450211033745941	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	S	2024-05-22
3450221076312243	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-22
7100211024029661	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-22
1020241007785865	CARDHUB TECH	EPOS-X	1801412024	VAREJO	S	2024-05-22
5020221026998683	CIELO	Tricore-V	1800232024	CONTRATO	S	2024-05-22
7100241087750307	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-22
2100181004923717	GETNET	PX-2100	1800392024	CONTRATO	N	2024-05-22
2100201070631702	GETNET	PX-2100	1800392024	CONTRATO	N	2024-05-22
3450241023830802	MERCADO PAGO	Chipset-Verifier 3.0	1800352024	CONTRATO	S	2024-05-22
7100191040411182	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-22
3450241004749157	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-22
7100221045494131	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-22
7100231065566538	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-22
1020231072879746	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-22
1020191060360063	GETNET	EPOS-X	1800522024	CONTRATO	N	2024-05-22
5020191044116022	REDECARD	Tricore-V	1800572024	CONTRATO	N	2024-05-22
3450191080362647	EASYPAY SOLUTIONS	Chipset-Verifier 3.0	1800722024	VAREJO	N	2024-05-22
3450181055259913	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-22
2100181036929174	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-22
2100211036422016	SUM UP	PX-2100	1800502024	CONTRATO	S	2024-05-22
5020191082959202	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-22
7100211043133909	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
3450241076313504	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-22
2100191047276418	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-22
7100191058472420	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-22
2100211048629115	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-22
5020221064280729	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-22
3450201076820597	PAGPOP	Chipset-Verifier 3.0	1800242024	CONTRATO	N	2024-05-22
1020201042481421	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-22
3450191073760682	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	S	2024-05-22
1020211073066467	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-22
7100211020935010	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-22
1020181029408791	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-22
5020191022694815	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-22
5020181080466327	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-22
7100191045207053	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-22
2100241017637893	GETNET	PX-2100	1800392024	CONTRATO	N	2024-05-22
7100201018081055	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-22
3450211073360142	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
5020211086820687	MERCADO PAGO	Tricore-V	1800302024	CONTRATO	N	2024-05-22
5020231020085205	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-22
3450211033161432	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-22
3450231009116327	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
2100201045034392	PAGPOP	PX-2100	1800342024	CONTRATO	N	2024-05-22
2100201070868180	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-22
1020201036829275	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-22
3450211016769705	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-22
2100181081714864	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-22
1020241070708263	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-22
7100241056655281	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-22
7100211056961412	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-22
3450181076101784	PAYMASTER TECH	Chipset-Verifier 3.0	1801332024	VAREJO	N	2024-05-22
1020221009121388	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-22
7100221078322035	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-22
7100181052400577	SECURESWIPE SOLUTIONS	Mag-Scan 7	1801062024	VAREJO	N	2024-05-22
3450201074717829	SWIPETECH EXPERTS	Chipset-Verifier 3.0	1801292024	VAREJO	N	2024-05-22
7100221023289223	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-22
1020241087036844	STONE	EPOS-X	1800272024	CONTRATO	N	2024-05-22
3450241064125815	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
7100211079846990	REDECARD	Mag-Scan 7	1800382024	CONTRATO	S	2024-05-22
7100181020945534	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	S	2024-05-22
7100231077157958	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-22
7100221074668340	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-22
1020191062721800	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-22
1020241007718097	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	S	2024-05-22
2100231045582999	CARDTECH SOLUTIONS	PX-2100	1801202024	VAREJO	N	2024-05-22
5020191056613754	MERCADO PAGO	Tricore-V	1800302024	CONTRATO	N	2024-05-22
7100241039068831	CARDHUB TECH	Mag-Scan 7	1801512024	VAREJO	N	2024-05-22
5020241073819469	CARDTECH SOLUTIONS	Tricore-V	1800672024	VAREJO	S	2024-05-22
1020181062669242	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-22
5020181053317425	MERCADO PAGO	Tricore-V	1800302024	CONTRATO	S	2024-05-22
1020221025149829	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-22
3450221050323824	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
5020231020100695	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-22
3450201071921406	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	N	2024-05-22
3450191009691501	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
7100241069510550	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-22
1020191060582327	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-22
1020231088703158	SECURESWIPE SOLUTIONS	EPOS-X	1800952024	VAREJO	N	2024-05-22
5020191049274560	MERCADO PAGO	Tricore-V	1800302024	CONTRATO	N	2024-05-22
1020221027692168	SWIFTPAY SOLUTIONS	EPOS-X	1801092024	VAREJO	S	2024-05-22
7100191080473967	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
5020201005425255	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
5020191006188692	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-22
3450181019667020	INFINITE PAY	Chipset-Verifier 3.0	1800702024	CONTRATO	S	2024-05-22
3450211087166363	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-22
2100231049662260	SWIFTPAY SOLUTIONS	PX-2100	1800442024	VAREJO	N	2024-05-22
5020201055210153	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-22
2100241026570770	PAGPOP	PX-2100	1800342024	CONTRATO	S	2024-05-22
5020241033195670	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
1020211049544630	CARDHUB TECH	EPOS-X	1801412024	VAREJO	N	2024-05-22
5020231071591533	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-22
3450181086444838	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	N	2024-05-22
2100191046170732	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-22
5020231034602567	CIELO	Tricore-V	1800232024	CONTRATO	S	2024-05-22
3450231018664971	STONE	Chipset-Verifier 3.0	1800652024	CONTRATO	S	2024-05-22
2100181024010715	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-22
2100211044594574	SWIFTSWIPE TECH	PX-2100	1801232024	VAREJO	N	2024-05-22
1020201088298265	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-22
7100221060802965	PAG SEGURO	Mag-Scan 7	1800772024	CONTRATO	N	2024-05-22
5020211008210144	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
5020241080098515	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-22
5020181054107762	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-22
2100191054044323	MERCADO PAGO	PX-2100	1800402024	CONTRATO	S	2024-05-22
5020211024957515	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-22
2100221084448588	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-22
1020191010070822	PAG SEGURO	EPOS-X	1800542024	CONTRATO	S	2024-05-22
7100231000542986	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-22
2100231065726799	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-22
1020221056463408	STONE	EPOS-X	1800272024	CONTRATO	N	2024-05-22
7100201006686468	SECURESWIPE SOLUTIONS	Mag-Scan 7	1801062024	VAREJO	N	2024-05-22
3450201059987973	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	N	2024-05-22
2100231012644705	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-22
7100221071295243	CARTÃOMASTER TECH	Mag-Scan 7	1801592024	VAREJO	N	2024-05-22
1020181008415425	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	N	2024-05-22
3450201019517696	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
7100181081992614	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
7100201061033399	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-22
1020211036888568	CIELO	EPOS-X	1800762024	CONTRATO	N	2024-05-22
7100211024015917	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	S	2024-05-22
7100201057022688	INFINITE PAY	Mag-Scan 7	1800452024	CONTRATO	N	2024-05-22
2100221055067641	INFINITE PAY	PX-2100	1800742024	CONTRATO	S	2024-05-22
2100241029713887	EASYPAY SOLUTIONS	PX-2100	1800972024	VAREJO	S	2024-05-22
5020211032260844	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-22
1020181052107164	MERCADO PAGO	EPOS-X	1800262024	CONTRATO	S	2024-05-22
2100181023498967	PAGPOP	PX-2100	1800342024	CONTRATO	S	2024-05-22
7100191036182856	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-22
1020241009218166	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-22
1020201070528441	GETNET	EPOS-X	1800522024	CONTRATO	S	2024-05-22
2100191021864080	PAGPOP	PX-2100	1800342024	CONTRATO	S	2024-05-22
1020191014134353	SUM UP	EPOS-X	1800612024	CONTRATO	N	2024-05-22
7100211061729558	MERCADO PAGO	Mag-Scan 7	1800372024	CONTRATO	N	2024-05-22
1020201058883675	PAYMASTER TECH	EPOS-X	1800782024	VAREJO	N	2024-05-22
7100191060836249	CARDEASE TECH	Mag-Scan 7	1800962024	VAREJO	N	2024-05-22
1020211062779236	REDECARD	EPOS-X	1800462024	CONTRATO	N	2024-05-22
5020241014864629	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
5020221029810348	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-22
3450241031276499	RAPIDSWIPE TECH	Chipset-Verifier 3.0	1801022024	VAREJO	N	2024-05-22
7100201062974337	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-22
2100211033707064	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-22
2100201089269059	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-22
5020201003355526	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-22
1020181017912591	STONE	EPOS-X	1800272024	CONTRATO	N	2024-05-22
3450201036571597	PAG SEGURO	Chipset-Verifier 3.0	1800532024	CONTRATO	S	2024-05-22
7100191021239253	STONE	Mag-Scan 7	1800362024	CONTRATO	N	2024-05-22
5020181003170207	CIELO	Tricore-V	1800232024	CONTRATO	N	2024-05-22
2100181056033113	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-22
5020201000412945	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-22
1020191034245256	GETNET	EPOS-X	1800522024	CONTRATO	N	2024-05-22
2100231058924827	PAG SEGURO	PX-2100	1800852024	CONTRATO	N	2024-05-22
5020191083494576	SUM UP	Tricore-V	1800472024	CONTRATO	N	2024-05-22
5020231082623253	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-22
5020221008739086	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-22
2100201068223147	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-22
2100201048433789	CARTÃOFÁCIL SOLUTIONS	PX-2100	1801372024	VAREJO	N	2024-05-22
7100191029147443	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-22
2100221047279662	CARDTECH SOLUTIONS	PX-2100	1801202024	VAREJO	N	2024-05-22
5020211018214117	POINTEXPERT SOLUTIONS	Tricore-V	1800902024	VAREJO	N	2024-05-22
3450181025228840	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	N	2024-05-22
5020211033471545	INFINITE PAY	Tricore-V	1800492024	CONTRATO	N	2024-05-22
7100211030332178	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-22
3450211073153213	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	S	2024-05-22
5020241062719251	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-22
3450201031093327	EASYSWIPE SOLUTIONS	Chipset-Verifier 3.0	1801522024	VAREJO	N	2024-05-22
3450221059087022	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
5020191020300443	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
1020191079959918	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-22
3450231084595222	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
5020201002228853	GETNET	Tricore-V	1800592024	CONTRATO	N	2024-05-22
3450201059949444	CARDCONNECT SOLUTIONS	Chipset-Verifier 3.0	1801272024	VAREJO	N	2024-05-22
1020201036686557	SWIFTSWIPE TECH	EPOS-X	1801432024	VAREJO	N	2024-05-22
7100211046492326	REDECARD	Mag-Scan 7	1800382024	CONTRATO	N	2024-05-22
7100221038783736	PAGPOP	Mag-Scan 7	1800602024	CONTRATO	N	2024-05-22
1020231082530197	REDECARD	EPOS-X	1800462024	CONTRATO	S	2024-05-22
5020221056494348	PAG SEGURO	Tricore-V	1800332024	CONTRATO	N	2024-05-22
5020231047989748	REDECARD	Tricore-V	1800572024	CONTRATO	N	2024-05-22
2100221023595627	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-22
5020201034365127	STONE	Tricore-V	1800432024	CONTRATO	N	2024-05-22
3450191026527020	PAGPOP	Chipset-Verifier 3.0	1800242024	CONTRATO	S	2024-05-22
7100181021427444	REDECARD	Mag-Scan 7	1800382024	CONTRATO	S	2024-05-22
2100191070211751	REDECARD	PX-2100	1800582024	CONTRATO	N	2024-05-22
5020191042527316	CIELO	Tricore-V	1800232024	CONTRATO	S	2024-05-22
2100201036114253	STONE	PX-2100	1800212024	CONTRATO	N	2024-05-22
1020221012239437	INFINITE PAY	EPOS-X	1800632024	CONTRATO	N	2024-05-22
7100231061443534	SUM UP	Mag-Scan 7	1800222024	CONTRATO	N	2024-05-22
2100241072646335	CARTÃOMASTER TECH	PX-2100	1801572024	VAREJO	S	2024-05-22
3450191042630078	SUM UP	Chipset-Verifier 3.0	1800282024	CONTRATO	N	2024-05-22
1020231067233100	PAG SEGURO	EPOS-X	1800542024	CONTRATO	S	2024-05-22
7100191028842321	GETNET	Mag-Scan 7	1800482024	CONTRATO	N	2024-05-22
1020221050186572	GETNET	EPOS-X	1800522024	CONTRATO	N	2024-05-22
2100231027827274	CIELO	PX-2100	1800252024	CONTRATO	S	2024-05-22
2100211015836108	GETNET	PX-2100	1800392024	CONTRATO	N	2024-05-22
1020211056072238	GETNET	EPOS-X	1800522024	CONTRATO	N	2024-05-22
3450231082146161	CARDEASE TECH	Chipset-Verifier 3.0	1801392024	VAREJO	N	2024-05-22
1020211020807312	PAGPOP	EPOS-X	1800552024	CONTRATO	S	2024-05-22
1020221010925881	PAGPOP	EPOS-X	1800552024	CONTRATO	N	2024-05-22
3450191054806791	CIELO	Chipset-Verifier 3.0	1800562024	CONTRATO	N	2024-05-22
2100211047724355	POINTTECH SOLUTIONS	PX-2100	1801152024	VAREJO	N	2024-05-22
2100201035400218	CIELO	PX-2100	1800252024	CONTRATO	N	2024-05-22
7100191003223814	CIELO	Mag-Scan 7	1800622024	CONTRATO	N	2024-05-22
5020211041623074	PAGPOP	Tricore-V	1800292024	CONTRATO	N	2024-05-22
2100201009133708	SWIPETECH EXPERTS	PX-2100	1801282024	VAREJO	N	2024-05-22
1020201039598735	PAG SEGURO	EPOS-X	1800542024	CONTRATO	N	2024-05-22
3450201022320344	REDECARD	Chipset-Verifier 3.0	1800642024	CONTRATO	N	2024-05-22
2100221049346328	SUM UP	PX-2100	1800502024	CONTRATO	N	2024-05-22
2100211059354683	MERCADO PAGO	PX-2100	1800402024	CONTRATO	N	2024-05-22
2100191012713199	STONE	PX-2100	1800212024	CONTRATO	N	2024-05-22
1020231070647396	GETNET	EPOS-X	1800522024	CONTRATO	N	2024-05-22
2100191049367650	PAGPOP	PX-2100	1800342024	CONTRATO	S	2024-05-22
2100211065077628	STONE	PX-2100	1800212024	CONTRATO	S	2024-05-22
