SERIAL	CLIENTE	EQUIPAMENTO	ORDEM DE SERVIÇO	FLUXO	GARANTIA	DT RECEBIMENTO
3450211084143770	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-20
5020181043096232	INFINITE PAY	Tricore-V	1801862024	CONTRATO	N	2024-05-20
2100221083727137	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
7100231065983945	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
7100181070437155	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
2100181036457192	SWIFTSWIPE TECH	PX-2100	1801232024	VAREJO	N	2024-05-20
1020231012371517	GETNET	EPOS-X	1801682024	CONTRATO	N	2024-05-20
1020201050534752	SUM UP	EPOS-X	1801942024	CONTRATO	N	2024-05-20
5020221002726817	CIELO	Tricore-V	1801782024	CONTRATO	N	2024-05-20
5020181020916402	REDECARD	Tricore-V	1801812024	CONTRATO	N	2024-05-20
7100221005479922	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-20
2100241069828920	PAG SEGURO	PX-2100	1801752024	CONTRATO	N	2024-05-20
7100191059993278	PAGPOP	Mag-Scan 7	1802062024	CONTRATO	N	2024-05-20
2100241024832178	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-20
7100231089911928	GETNET	Mag-Scan 7	1802052024	CONTRATO	N	2024-05-20
1020221012401380	PAGPOP	EPOS-X	1801852024	CONTRATO	S	2024-05-20
3450201015358368	GETNET	Chipset-Verifier 3.0	1801722024	CONTRATO	N	2024-05-20
7100201043249708	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
3450191030531485	CIELO	Chipset-Verifier 3.0	1801672024	CONTRATO	N	2024-05-20
2100181045713311	REDECARD	PX-2100	1801822024	CONTRATO	N	2024-05-20
7100231002125317	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-20
7100191005510645	CIELO	Mag-Scan 7	1802022024	CONTRATO	S	2024-05-20
2100211030335765	INFINITE PAY	PX-2100	1802042024	CONTRATO	N	2024-05-20
1020181088094904	MERCADO PAGO	EPOS-X	1801662024	CONTRATO	N	2024-05-20
7100241023556487	GETNET	Mag-Scan 7	1802052024	CONTRATO	S	2024-05-20
2100201071998078	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-20
7100241065161030	GETNET	Mag-Scan 7	1802052024	CONTRATO	N	2024-05-20
2100191036637741	PAGPOP	PX-2100	1801902024	CONTRATO	N	2024-05-20
7100231032485588	GETNET	Mag-Scan 7	1802052024	CONTRATO	S	2024-05-20
2100201034698863	STONE	PX-2100	1801982024	CONTRATO	N	2024-05-20
3450241027350877	REDECARD	Chipset-Verifier 3.0	1801872024	CONTRATO	N	2024-05-20
3450181052509179	INFINITE PAY	Chipset-Verifier 3.0	1801702024	CONTRATO	N	2024-05-20
5020231007653324	REDECARD	Tricore-V	1801812024	CONTRATO	N	2024-05-20
5020241003556432	SUM UP	Tricore-V	1801972024	CONTRATO	S	2024-05-20
7100181014680380	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
7100231075601589	REDECARD	Mag-Scan 7	1802012024	CONTRATO	S	2024-05-20
1020181062173854	STONE	EPOS-X	1801692024	CONTRATO	S	2024-05-20
5020201028696700	SUM UP	Tricore-V	1801972024	CONTRATO	S	2024-05-20
1020221019926618	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	N	2024-05-20
3450211082472973	STONE	Chipset-Verifier 3.0	1801892024	CONTRATO	N	2024-05-20
7100191056819170	CIELO	Mag-Scan 7	1802022024	CONTRATO	N	2024-05-20
7100241081293806	PAG SEGURO	Mag-Scan 7	1801922024	CONTRATO	N	2024-05-20
3450231002019329	MERCADO PAGO	Chipset-Verifier 3.0	1801912024	CONTRATO	N	2024-05-20
7100221066599309	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
1020241059845759	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	N	2024-05-20
1020191026133730	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	N	2024-05-20
1020221036812994	MERCADO PAGO	EPOS-X	1802132024	CONTRATO	S	2024-05-20
7100191011348490	MERCADO PAGO	Mag-Scan 7	1802092024	CONTRATO	N	2024-05-20
5020241013526449	PAGPOP	Tricore-V	1801992024	CONTRATO	N	2024-05-20
7100231069872796	STONE	Mag-Scan 7	1802032024	CONTRATO	N	2024-05-20
7100191041292767	SECURESWIPE SOLUTIONS	Mag-Scan 7	1801062024	VAREJO	N	2024-05-20
1020201050684064	POINTTECH SOLUTIONS	EPOS-X	1800312024	VAREJO	S	2024-05-20
2100241053084201	GETNET	PX-2100	1801962024	CONTRATO	N	2024-05-20
5020211026804476	POINTTECH SOLUTIONS	Tricore-V	1801532024	VAREJO	N	2024-05-20
5020241036660965	PAG SEGURO	Tricore-V	1802172024	CONTRATO	N	2024-05-20
3450221079834561	POINTPRO TECH	Chipset-Verifier 3.0	1801302024	VAREJO	N	2024-05-20
5020191005243358	SUM UP	Tricore-V	1801972024	CONTRATO	N	2024-05-20
2100231068000144	CIELO	PX-2100	1802112024	CONTRATO	N	2024-05-20
1020231021279010	CIELO	EPOS-X	1801952024	CONTRATO	N	2024-05-20
2100211081628964	CARDCONNECT SOLUTIONS	PX-2100	1801542024	VAREJO	N	2024-05-20
3450201024515962	PAG SEGURO	Chipset-Verifier 3.0	1801802024	CONTRATO	S	2024-05-20
7100241059427382	CIELO	Mag-Scan 7	1802022024	CONTRATO	S	2024-05-20
7100221040026275	CARDHUB TECH	Mag-Scan 7	1801512024	VAREJO	N	2024-05-20
5020181013317607	CIELO	Tricore-V	1802162024	CONTRATO	N	2024-05-20
1020191085236014	SUM UP	EPOS-X	1801942024	CONTRATO	N	2024-05-20
2100241066522257	SUM UP	PX-2100	1802122024	CONTRATO	S	2024-05-20
